,entorhinal-lh,frontalpole-lh,frontalpole-rh,parstriangularis-rh,posteriorcingulate-lh,posteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7696969696969697,0.0,0.0,0.06060606060606061,0.03636363636363636,0.01818181818181818,0.11515151515151516,0.0
frontalpole-lh,0.0,0.6962616822429907,0.26635514018691586,0.0,0.0,0.0,0.0,0.037383177570093455
frontalpole-rh,0.0,0.28272251308900526,0.7172774869109948,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.07567567567567568,0.0,0.0,0.6864864864864865,0.0,0.02702702702702703,0.16216216216216217,0.04864864864864865
posteriorcingulate-lh,0.042105263157894736,0.0,0.0,0.0,0.6789473684210526,0.21578947368421053,0.0,0.06315789473684211
posteriorcingulate-rh,0.006578947368421052,0.0,0.0,0.046052631578947366,0.24342105263157895,0.6447368421052632,0.0,0.05921052631578947
temporalpole-lh,0.14935064935064934,0.0,0.0,0.19480519480519481,0.0,0.0,0.6558441558441559,0.0
temporalpole-rh,0.0,0.037037037037037035,0.0,0.032407407407407406,0.046296296296296294,0.05092592592592592,0.0,0.8333333333333334
