,frontalpole-rh,lateralorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,posteriorcingulate-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-rh,0.65,0.004545454545454545,0.1590909090909091,0.0,0.0,0.06818181818181818,0.07727272727272727,0.04090909090909091
lateralorbitofrontal-rh,0.0,0.43162393162393164,0.07264957264957266,0.24786324786324787,0.0,0.0,0.042735042735042736,0.20512820512820512
parahippocampal-rh,0.12714776632302405,0.05154639175257732,0.6323024054982818,0.06529209621993128,0.0,0.0,0.061855670103092786,0.061855670103092786
parsorbitalis-rh,0.0,0.23809523809523808,0.08095238095238096,0.43333333333333335,0.0,0.0,0.0,0.24761904761904763
posteriorcingulate-rh,0.011363636363636364,0.0,0.0,0.0,0.6931818181818182,0.23295454545454544,0.0625,0.0
rostralanteriorcingulate-rh,0.1390728476821192,0.0,0.0,0.0,0.24503311258278146,0.609271523178808,0.006622516556291391,0.0
temporalpole-lh,0.10240963855421686,0.08433734939759036,0.10240963855421686,0.0,0.0783132530120482,0.0,0.6144578313253012,0.018072289156626505
temporalpole-rh,0.046218487394957986,0.17647058823529413,0.09243697478991597,0.24369747899159663,0.0,0.0,0.02100840336134454,0.42016806722689076
