,caudalanteriorcingulate-lh,lateraloccipital-rh,paracentral-rh,pericalcarine-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1774193548387097,0.0,0.16129032258064516,0.0,0.16129032258064516,0.16129032258064516,0.1774193548387097,0.16129032258064516
lateraloccipital-rh,0.0,0.4827586206896552,0.0,0.5172413793103449,0.0,0.0,0.0,0.0
paracentral-rh,0.17647058823529413,0.0,0.16176470588235295,0.0,0.16176470588235295,0.16176470588235295,0.17647058823529413,0.16176470588235295
pericalcarine-rh,0.0,0.44,0.0,0.56,0.0,0.0,0.0,0.0
posteriorcingulate-lh,0.17647058823529413,0.0,0.16176470588235295,0.0,0.16176470588235295,0.16176470588235295,0.17647058823529413,0.16176470588235295
posteriorcingulate-rh,0.17647058823529413,0.0,0.16176470588235295,0.0,0.16176470588235295,0.16176470588235295,0.17647058823529413,0.16176470588235295
rostralanteriorcingulate-lh,0.1774193548387097,0.0,0.16129032258064516,0.0,0.16129032258064516,0.16129032258064516,0.1774193548387097,0.16129032258064516
rostralanteriorcingulate-rh,0.17647058823529413,0.0,0.16176470588235295,0.0,0.16176470588235295,0.16176470588235295,0.17647058823529413,0.16176470588235295
