,Fp1,FT9,Fp2,AF7,AFz,F5,AF8,AF4
Fp1,0.2,0.0,0.2,0.1951219512195122,0.2146341463414634,0.0,0.1902439024390244,0.0
FT9,0.0,0.32432432432432434,0.0,0.0,0.0,0.3333333333333333,0.0,0.34234234234234234
Fp2,0.2,0.0,0.2,0.1951219512195122,0.2146341463414634,0.0,0.1902439024390244,0.0
AF7,0.2,0.0,0.2,0.195,0.21,0.0,0.195,0.0
AFz,0.2,0.0,0.2,0.1951219512195122,0.2146341463414634,0.0,0.1902439024390244,0.0
F5,0.0,0.2868217054263566,0.0,0.0,0.0,0.3488372093023256,0.0,0.3643410852713178
AF8,0.2,0.0,0.2,0.1945945945945946,0.21081081081081082,0.0,0.1945945945945946,0.0
AF4,0.0,0.2868217054263566,0.0,0.0,0.0,0.3488372093023256,0.0,0.3643410852713178
