,Fp1,FT9,Fp2,AF7,AFz,F5,AF8,AF4
Fp1,0.20202020202020202,0.0,0.20707070707070707,0.18686868686868688,0.20707070707070707,0.0,0.19696969696969696,0.0
FT9,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
Fp2,0.19900497512437812,0.004975124378109453,0.20398009950248755,0.18407960199004975,0.20398009950248755,0.004975124378109453,0.19402985074626866,0.004975124378109453
AF7,0.19662921348314608,0.0056179775280898875,0.20224719101123595,0.19101123595505617,0.20224719101123595,0.0056179775280898875,0.19101123595505617,0.0056179775280898875
AFz,0.19796954314720813,0.005076142131979695,0.20304568527918782,0.18781725888324874,0.20304568527918782,0.005076142131979695,0.19289340101522842,0.005076142131979695
F5,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
AF8,0.20103092783505155,0.0,0.20618556701030927,0.19072164948453607,0.20618556701030927,0.0,0.1958762886597938,0.0
AF4,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
