,Fp1,FT9,Fp2,AF7,AFz,F5,AF8,AF4
Fp1,0.195,0.005,0.205,0.19,0.2,0.005,0.195,0.005
FT9,0.0,0.328,0.0,0.0,0.0,0.336,0.0,0.336
Fp2,0.1951219512195122,0.004878048780487805,0.2048780487804878,0.1902439024390244,0.2,0.004878048780487805,0.1951219512195122,0.004878048780487805
AF7,0.19487179487179487,0.005128205128205128,0.20512820512820512,0.18974358974358974,0.2,0.005128205128205128,0.19487179487179487,0.005128205128205128
AFz,0.195,0.005,0.205,0.19,0.2,0.005,0.195,0.005
F5,0.0,0.3230769230769231,0.0,0.0,0.0,0.3384615384615385,0.0,0.3384615384615385
AF8,0.195,0.005,0.205,0.19,0.2,0.005,0.195,0.005
AF4,0.0,0.3233082706766917,0.0,0.0,0.0,0.3383458646616541,0.0,0.3383458646616541
