,Fp1,FT9,T7,TP9,F8,AF3,TP7,AF8
Fp1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.525,0.475,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.5277777777777778,0.4722222222222222,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
