,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.29411764705882354,0.11764705882352941,0.13725490196078433,0.0,0.23529411764705882,0.17647058823529413,0.0,0.0392156862745098
parsopercularis-lh,0.13636363636363635,0.2727272727272727,0.06818181818181818,0.0,0.13636363636363635,0.20454545454545456,0.0,0.18181818181818182
parstriangularis-rh,0.23809523809523808,0.047619047619047616,0.2857142857142857,0.047619047619047616,0.19047619047619047,0.19047619047619047,0.0,0.0
postcentral-rh,0.0,0.0,0.0,0.625,0.0,0.0,0.375,0.0
rostralmiddlefrontal-lh,0.2765957446808511,0.1276595744680851,0.1276595744680851,0.0,0.23404255319148937,0.19148936170212766,0.0,0.0425531914893617
rostralmiddlefrontal-rh,0.19642857142857142,0.125,0.10714285714285714,0.0,0.17857142857142858,0.2857142857142857,0.0,0.10714285714285714
superiortemporal-lh,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.45454545454545453,0.0
supramarginal-lh,0.10256410256410256,0.20512820512820512,0.0,0.0,0.10256410256410256,0.2564102564102564,0.0,0.3333333333333333
