,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.3153153153153153,0.0,0.14414414414414414,0.13513513513513514,0.23423423423423423,0.0,0.02702702702702703,0.14414414414414414
inferiorparietal-rh,0.0,0.7692307692307693,0.0,0.0,0.0,0.23076923076923078,0.0,0.0
parsopercularis-lh,0.06870229007633588,0.0,0.35877862595419846,0.2900763358778626,0.08396946564885496,0.007633587786259542,0.015267175572519083,0.17557251908396945
parstriangularis-rh,0.07692307692307693,0.0,0.2564102564102564,0.38461538461538464,0.08547008547008547,0.017094017094017096,0.02564102564102564,0.15384615384615385
rostralmiddlefrontal-lh,0.18867924528301888,0.0,0.12264150943396226,0.11320754716981132,0.4056603773584906,0.1320754716981132,0.0,0.03773584905660377
superiortemporal-lh,0.0,0.10714285714285714,0.0,0.0,0.23214285714285715,0.6607142857142857,0.0,0.0
supramarginal-lh,0.09302325581395349,0.0,0.09302325581395349,0.11627906976744186,0.0,0.0,0.5348837209302325,0.16279069767441862
supramarginal-rh,0.13380281690140844,0.0,0.24647887323943662,0.19718309859154928,0.04929577464788732,0.0,0.04225352112676056,0.33098591549295775
