,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.1322314049586777,0.1487603305785124,0.10743801652892562,0.1322314049586777,0.12396694214876033,0.1322314049586777,0.12396694214876033,0.09917355371900827
inferiorparietal-rh,0.13008130081300814,0.21138211382113822,0.0975609756097561,0.12195121951219512,0.11382113821138211,0.12195121951219512,0.11382113821138211,0.08943089430894309
parsopercularis-lh,0.0962962962962963,0.0962962962962963,0.1259259259259259,0.14074074074074075,0.14074074074074075,0.13333333333333333,0.14074074074074075,0.1259259259259259
precentral-lh,0.10062893081761007,0.10062893081761007,0.1069182389937107,0.1509433962264151,0.13836477987421383,0.12578616352201258,0.1509433962264151,0.12578616352201258
rostralmiddlefrontal-lh,0.09615384615384616,0.09615384615384616,0.10897435897435898,0.15384615384615385,0.14102564102564102,0.1282051282051282,0.14743589743589744,0.1282051282051282
superiorfrontal-rh,0.10884353741496598,0.10884353741496598,0.11564625850340136,0.14285714285714285,0.1360544217687075,0.1360544217687075,0.1360544217687075,0.11564625850340136
superiortemporal-lh,0.0949367088607595,0.0949367088607595,0.10759493670886076,0.1518987341772152,0.13924050632911392,0.12658227848101267,0.15822784810126583,0.12658227848101267
supramarginal-lh,0.0851063829787234,0.0851063829787234,0.12056737588652482,0.14893617021276595,0.14184397163120568,0.12056737588652482,0.15602836879432624,0.14184397163120568
