,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.13253012048192772,0.14457831325301204,0.07228915662650602,0.14457831325301204,0.12048192771084337,0.13253012048192772,0.14457831325301204,0.10843373493975904
inferiorparietal-rh,0.11578947368421053,0.2,0.06315789473684211,0.1368421052631579,0.1368421052631579,0.11578947368421053,0.1368421052631579,0.09473684210526316
parsopercularis-lh,0.12280701754385964,0.14035087719298245,0.10526315789473684,0.12280701754385964,0.14035087719298245,0.12280701754385964,0.12280701754385964,0.12280701754385964
postcentral-rh,0.12790697674418605,0.13953488372093023,0.06976744186046512,0.1511627906976744,0.11627906976744186,0.12790697674418605,0.16279069767441862,0.10465116279069768
rostralmiddlefrontal-lh,0.12643678160919541,0.1724137931034483,0.06896551724137931,0.12643678160919541,0.14942528735632185,0.12643678160919541,0.12643678160919541,0.10344827586206896
superiortemporal-lh,0.13253012048192772,0.14457831325301204,0.07228915662650602,0.14457831325301204,0.12048192771084337,0.13253012048192772,0.14457831325301204,0.10843373493975904
superiortemporal-rh,0.125,0.13636363636363635,0.06818181818181818,0.14772727272727273,0.11363636363636363,0.125,0.18181818181818182,0.10227272727272728
supramarginal-lh,0.13333333333333333,0.13333333333333333,0.08,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.12
