,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parsopercularis-lh,0.0,0.0,0.26666666666666666,0.3,0.3,0.0,0.06666666666666667,0.06666666666666667
precentral-lh,0.0,0.0,0.22857142857142856,0.34285714285714286,0.3142857142857143,0.0,0.05714285714285714,0.05714285714285714
rostralmiddlefrontal-lh,0.0,0.0,0.22857142857142856,0.34285714285714286,0.3142857142857143,0.0,0.05714285714285714,0.05714285714285714
superiorfrontal-rh,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2
superiortemporal-lh,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.15384615384615385,0.15384615384615385
supramarginal-lh,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.15384615384615385,0.15384615384615385
