,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.17177914110429449,0.12269938650306748,0.08588957055214724,0.12883435582822086,0.1165644171779141,0.09202453987730061,0.12269938650306748,0.15950920245398773
inferiorparietal-rh,0.14864864864864866,0.13513513513513514,0.0945945945945946,0.12837837837837837,0.11486486486486487,0.10135135135135136,0.12837837837837837,0.14864864864864866
parsopercularis-lh,0.10457516339869281,0.10457516339869281,0.1437908496732026,0.1503267973856209,0.16339869281045752,0.09803921568627451,0.11764705882352941,0.11764705882352941
precentral-lh,0.12637362637362637,0.1043956043956044,0.12087912087912088,0.1813186813186813,0.14285714285714285,0.08241758241758242,0.1043956043956044,0.13736263736263737
rostralmiddlefrontal-lh,0.1111111111111111,0.09941520467836257,0.1286549707602339,0.15789473684210525,0.17543859649122806,0.08771929824561403,0.12280701754385964,0.11695906432748537
superiorfrontal-rh,0.12781954887218044,0.12781954887218044,0.11278195488721804,0.12030075187969924,0.12781954887218044,0.11278195488721804,0.13533834586466165,0.13533834586466165
superiortemporal-lh,0.13291139240506328,0.12025316455696203,0.10759493670886076,0.12658227848101267,0.13924050632911392,0.0949367088607595,0.13924050632911392,0.13924050632911392
supramarginal-lh,0.16,0.11428571428571428,0.09714285714285714,0.13714285714285715,0.12,0.08571428571428572,0.12571428571428572,0.16
