,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.2564102564102564,0.20512820512820512,0.20512820512820512,0.15384615384615385,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.0
inferiorparietal-rh,0.15789473684210525,0.2807017543859649,0.14035087719298245,0.14035087719298245,0.05263157894736842,0.03508771929824561,0.19298245614035087,0.0
parsopercularis-lh,0.23684210526315788,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.0
postcentral-rh,0.16666666666666666,0.23809523809523808,0.16666666666666666,0.19047619047619047,0.07142857142857142,0.047619047619047616,0.11904761904761904,0.0
rostralmiddlefrontal-lh,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.0
superiortemporal-lh,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0
superiortemporal-rh,0.061224489795918366,0.22448979591836735,0.061224489795918366,0.10204081632653061,0.061224489795918366,0.04081632653061224,0.4489795918367347,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
