,FT9,P7,O2,P4,FC6,Fp2,PO4,F6
FT9,0.18292682926829268,0.2073170731707317,0.1951219512195122,0.2073170731707317,0.2073170731707317,0.0,0.0,0.0
P7,0.10738255033557047,0.2684563758389262,0.1476510067114094,0.2550335570469799,0.2080536912751678,0.0,0.006711409395973154,0.006711409395973154
O2,0.14563106796116504,0.21359223300970873,0.1941747572815534,0.21359223300970873,0.21359223300970873,0.0,0.009708737864077669,0.009708737864077669
P4,0.10884353741496598,0.2653061224489796,0.14965986394557823,0.25170068027210885,0.2108843537414966,0.0,0.006802721088435374,0.006802721088435374
FC6,0.125,0.234375,0.171875,0.234375,0.21875,0.0,0.0078125,0.0078125
Fp2,0.0,0.0,0.0,0.0,0.0,0.38181818181818183,0.4,0.21818181818181817
PO4,0.0,0.0,0.0,0.0,0.0,0.37815126050420167,0.4117647058823529,0.21008403361344538
F6,0.0,0.0,0.0,0.0,0.0,0.34210526315789475,0.34210526315789475,0.3157894736842105
