,FT9,P7,O2,P4,FC6,Fp2,PO4,F6
FT9,0.4067796610169492,0.01694915254237288,0.0,0.0,0.0,0.3389830508474576,0.23728813559322035,0.0
P7,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
O2,0.015873015873015872,0.0,0.38095238095238093,0.31746031746031744,0.09523809523809523,0.0,0.0,0.19047619047619047
P4,0.0,0.0,0.36065573770491804,0.3442622950819672,0.09836065573770492,0.0,0.0,0.19672131147540983
FC6,0.0,0.0,0.2692307692307692,0.2692307692307692,0.19230769230769232,0.0,0.0,0.2692307692307692
Fp2,0.3829787234042553,0.0,0.0,0.0,0.0,0.40425531914893614,0.2127659574468085,0.0
PO4,0.3684210526315789,0.0,0.0,0.0,0.0,0.3157894736842105,0.3157894736842105,0.0
F6,0.0,0.0,0.30952380952380953,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2619047619047619
