,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.19230769230769232,0.15384615384615385,0.14423076923076922,0.16346153846153846,0.0673076923076923,0.09615384615384616,0.03365384615384615,0.14903846153846154
parstriangularis-rh,0.1694915254237288,0.1864406779661017,0.12994350282485875,0.1638418079096045,0.07909604519774012,0.0847457627118644,0.03954802259887006,0.14689265536723164
postcentral-lh,0.17204301075268819,0.13440860215053763,0.16129032258064516,0.16129032258064516,0.06989247311827956,0.0967741935483871,0.03763440860215054,0.16666666666666666
rostralmiddlefrontal-rh,0.1642512077294686,0.1497584541062802,0.13526570048309178,0.17391304347826086,0.07246376811594203,0.1111111111111111,0.033816425120772944,0.15942028985507245
superiorparietal-lh,0.14285714285714285,0.14285714285714285,0.11607142857142858,0.14285714285714285,0.16071428571428573,0.125,0.044642857142857144,0.125
superiortemporal-lh,0.13793103448275862,0.1103448275862069,0.1103448275862069,0.15862068965517243,0.0896551724137931,0.2,0.020689655172413793,0.1724137931034483
superiortemporal-rh,0.1125,0.1125,0.1125,0.1125,0.0625,0.05,0.325,0.1125
supramarginal-lh,0.14634146341463414,0.13658536585365855,0.13658536585365855,0.15609756097560976,0.06829268292682927,0.12195121951219512,0.03414634146341464,0.2
