,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.16037735849056603,0.16981132075471697,0.10377358490566038,0.16037735849056603,0.12264150943396226,0.14150943396226415,0.02830188679245283,0.11320754716981132
parstriangularis-rh,0.16037735849056603,0.16981132075471697,0.10377358490566038,0.16037735849056603,0.12264150943396226,0.14150943396226415,0.02830188679245283,0.11320754716981132
postcentral-lh,0.13953488372093023,0.13953488372093023,0.12790697674418605,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.03488372093023256,0.13953488372093023
rostralmiddlefrontal-rh,0.16037735849056603,0.16981132075471697,0.10377358490566038,0.16037735849056603,0.12264150943396226,0.14150943396226415,0.02830188679245283,0.11320754716981132
superiorparietal-lh,0.14736842105263157,0.14736842105263157,0.11578947368421053,0.14736842105263157,0.1368421052631579,0.14736842105263157,0.031578947368421054,0.12631578947368421
superiortemporal-lh,0.1568627450980392,0.1568627450980392,0.10784313725490197,0.1568627450980392,0.12745098039215685,0.14705882352941177,0.029411764705882353,0.11764705882352941
superiortemporal-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613
supramarginal-lh,0.14285714285714285,0.14285714285714285,0.12087912087912088,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.03296703296703297,0.13186813186813187
