,caudalmiddlefrontal-lh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12857142857142856,0.12142857142857143,0.12142857142857143,0.12857142857142856,0.12857142857142856,0.12142857142857143,0.12142857142857143,0.12857142857142856
postcentral-rh,0.12857142857142856,0.12142857142857143,0.12142857142857143,0.12857142857142856,0.12857142857142856,0.12142857142857143,0.12142857142857143,0.12857142857142856
precentral-rh,0.12857142857142856,0.12142857142857143,0.12142857142857143,0.12857142857142856,0.12857142857142856,0.12142857142857143,0.12142857142857143,0.12857142857142856
superiorfrontal-rh,0.12837837837837837,0.12162162162162163,0.12162162162162163,0.12837837837837837,0.12837837837837837,0.12162162162162163,0.12162162162162163,0.12837837837837837
superiorparietal-lh,0.12837837837837837,0.12162162162162163,0.12162162162162163,0.12837837837837837,0.12837837837837837,0.12162162162162163,0.12162162162162163,0.12837837837837837
superiorparietal-rh,0.12857142857142856,0.12142857142857143,0.12142857142857143,0.12857142857142856,0.12857142857142856,0.12142857142857143,0.12142857142857143,0.12857142857142856
superiortemporal-lh,0.12857142857142856,0.12142857142857143,0.12142857142857143,0.12857142857142856,0.12857142857142856,0.12142857142857143,0.12142857142857143,0.12857142857142856
superiortemporal-rh,0.12857142857142856,0.12142857142857143,0.12142857142857143,0.12857142857142856,0.12857142857142856,0.12142857142857143,0.12142857142857143,0.12857142857142856
