,caudalmiddlefrontal-lh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13011152416356878,0.12639405204460966,0.12639405204460966,0.12639405204460966,0.11524163568773234,0.13011152416356878,0.12267657992565056,0.12267657992565056
postcentral-rh,0.12027491408934708,0.14432989690721648,0.140893470790378,0.11683848797250859,0.13058419243986255,0.12027491408934708,0.1134020618556701,0.1134020618556701
precentral-rh,0.11379310344827587,0.1413793103448276,0.15172413793103448,0.1103448275862069,0.12758620689655173,0.11379310344827587,0.1206896551724138,0.1206896551724138
superiorfrontal-rh,0.12857142857142856,0.125,0.12142857142857143,0.1357142857142857,0.11428571428571428,0.125,0.11785714285714285,0.13214285714285715
superiorparietal-lh,0.11888111888111888,0.14335664335664336,0.13286713286713286,0.11888111888111888,0.16083916083916083,0.11538461538461539,0.1048951048951049,0.1048951048951049
superiorparietal-rh,0.1299638989169675,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.11552346570397112,0.1299638989169675,0.12274368231046931,0.12274368231046931
superiortemporal-lh,0.12075471698113208,0.1169811320754717,0.12830188679245283,0.1169811320754717,0.10566037735849057,0.12075471698113208,0.15849056603773584,0.1320754716981132
superiortemporal-rh,0.12015503875968993,0.11627906976744186,0.12790697674418605,0.12790697674418605,0.10465116279069768,0.12015503875968993,0.12790697674418605,0.15503875968992248
