,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.0,0.17582417582417584,0.14285714285714285,0.16483516483516483,0.14285714285714285,0.0989010989010989,0.16483516483516483,0.10989010989010989
precentral-lh,0.0,0.16091954022988506,0.14942528735632185,0.16091954022988506,0.14942528735632185,0.10344827586206896,0.16091954022988506,0.11494252873563218
precentral-rh,0.0,0.17647058823529413,0.1411764705882353,0.16470588235294117,0.1411764705882353,0.09411764705882353,0.16470588235294117,0.11764705882352941
superiorparietal-lh,0.0,0.16049382716049382,0.14814814814814814,0.16049382716049382,0.14814814814814814,0.09876543209876543,0.16049382716049382,0.12345679012345678
superiorparietal-rh,0.0,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.13114754098360656,0.14754098360655737,0.13114754098360656
superiortemporal-lh,0.0,0.17582417582417584,0.14285714285714285,0.16483516483516483,0.14285714285714285,0.0989010989010989,0.16483516483516483,0.10989010989010989
superiortemporal-rh,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.09230769230769231,0.15384615384615385,0.13846153846153847
