,caudalmiddlefrontal-lh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13178294573643412,0.13178294573643412,0.13178294573643412,0.12403100775193798,0.10077519379844961,0.13953488372093023,0.12403100775193798,0.11627906976744186
postcentral-rh,0.13178294573643412,0.13178294573643412,0.13178294573643412,0.12403100775193798,0.10077519379844961,0.13953488372093023,0.12403100775193798,0.11627906976744186
precentral-rh,0.12096774193548387,0.12096774193548387,0.14516129032258066,0.11290322580645161,0.08870967741935484,0.12903225806451613,0.14516129032258066,0.13709677419354838
superiorfrontal-rh,0.136,0.136,0.128,0.128,0.104,0.136,0.12,0.112
superiorparietal-lh,0.13636363636363635,0.13636363636363635,0.11818181818181818,0.13636363636363635,0.12727272727272726,0.13636363636363635,0.10909090909090909,0.1
superiorparietal-rh,0.13138686131386862,0.13138686131386862,0.13138686131386862,0.12408759124087591,0.10218978102189781,0.1386861313868613,0.12408759124087591,0.11678832116788321
superiortemporal-lh,0.11965811965811966,0.11965811965811966,0.1452991452991453,0.1111111111111111,0.08547008547008547,0.1282051282051282,0.1452991452991453,0.1452991452991453
superiortemporal-rh,0.11926605504587157,0.11926605504587157,0.14678899082568808,0.11009174311926606,0.08256880733944955,0.12844036697247707,0.14678899082568808,0.14678899082568808
