,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.8235294117647058,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
parsopercularis-lh,0.18421052631578946,0.0,0.8157894736842105,0.0,0.0,0.0,0.0,0.0
precentral-lh,0.0,0.0,0.0,0.8823529411764706,0.0,0.058823529411764705,0.058823529411764705,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.8076923076923077,0.19230769230769232
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.8214285714285714
