,frontalpole-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,pericalcarine-lh,precuneus-rh,superiorparietal-rh
frontalpole-rh,0.2851276034027574,0.16397770607216192,0.17072455265473746,0.0,0.17101789381050161,0.020240539747726605,0.05925491346435905,0.12965679084775594
inferiorparietal-rh,0.18816844919786097,0.28141711229946526,0.16544117647058823,0.0,0.22225935828877005,0.019050802139037433,0.02606951871657754,0.09759358288770054
isthmuscingulate-rh,0.19201583635763775,0.16199274166941605,0.2510722533817222,0.0,0.185747278126031,0.06862421643022105,0.02837347410095678,0.11217419993401517
lateraloccipital-lh,0.0,0.0,0.0,0.5970588235294118,0.0,0.40294117647058825,0.0,0.0
lateraloccipital-rh,0.19074013694163677,0.21552005216824258,0.18487120965112488,0.0,0.23866970981415064,0.033909357678513205,0.025432018258884904,0.11085751548744702
pericalcarine-lh,0.050489826676714394,0.04144687264506405,0.1544837980406933,0.10324039186134137,0.07686510926902788,0.4468726450640543,0.05727204220045215,0.0693293142426526
precuneus-rh,0.10090817356205853,0.039354187689202826,0.04238143289606458,0.0,0.039354187689202826,0.03834510595358224,0.42230070635721495,0.31735620585267404
superiorparietal-rh,0.1450811526995694,0.09539582643259358,0.11262007287181186,0.0,0.11262007287181186,0.031136137793971515,0.20768466379595893,0.2954620735342829
