,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.9080459770114943,0.0,0.0,0.0,0.0,0.0,0.09195402298850575,0.0
frontalpole-rh,0.0,0.6026490066225165,0.052980132450331126,0.0,0.052980132450331126,0.052980132450331126,0.18543046357615894,0.052980132450331126
isthmuscingulate-rh,0.0,0.012211668928086838,0.27544097693351427,0.07055630936227951,0.2265943012211669,0.12347354138398914,0.07869742198100407,0.2130257801899593
lateralorbitofrontal-rh,0.0,0.0,0.07564296520423601,0.3812405446293495,0.3524962178517398,0.0,0.0,0.19062027231467474
parahippocampal-lh,0.0,0.007712082262210797,0.14138817480719795,0.19965724078834618,0.37617823479005996,0.044558697514995714,0.016281062553556127,0.21422450728363324
pericalcarine-lh,0.0,0.017857142857142856,0.1865079365079365,0.0,0.10912698412698413,0.3492063492063492,0.13690476190476192,0.2003968253968254
rostralanteriorcingulate-lh,0.05701754385964912,0.05921052631578947,0.12938596491228072,0.0,0.043859649122807015,0.15350877192982457,0.5197368421052632,0.03728070175438596
rostralanteriorcingulate-rh,0.0,0.009345794392523364,0.16199376947040497,0.13291796469366562,0.26272066458982346,0.10176531671858775,0.016614745586708203,0.3146417445482866
