,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.25663716814159293,0.05309734513274336,0.0,0.0,0.2222222222222222,0.17699115044247787,0.09144542772861357,0.19960668633235004
fusiform-lh,0.07614942528735633,0.3132183908045977,0.11063218390804598,0.14080459770114942,0.07614942528735633,0.1307471264367816,0.07614942528735633,0.07614942528735633
insula-lh,0.0,0.17555555555555555,0.4088888888888889,0.3466666666666667,0.0,0.06888888888888889,0.0,0.0
insula-rh,0.0,0.21413276231263384,0.3297644539614561,0.3747323340471092,0.0,0.08137044967880086,0.0,0.0
isthmuscingulate-rh,0.23523206751054854,0.056962025316455694,0.0,0.0,0.24472573839662448,0.189873417721519,0.0981012658227848,0.1751054852320675
parahippocampal-rh,0.18842105263157893,0.0968421052631579,0.030526315789473683,0.04,0.18842105263157893,0.22631578947368422,0.08526315789473685,0.14421052631578948
rostralanteriorcingulate-lh,0.15358931552587646,0.09015025041736227,0.0,0.0,0.15358931552587646,0.13689482470784642,0.3121869782971619,0.15358931552587646
rostralanteriorcingulate-rh,0.23129251700680273,0.061224489795918366,0.0,0.0,0.1893424036281179,0.15873015873015872,0.10430839002267574,0.25510204081632654
