,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.45454545454545453,0.2909090909090909,0.0,0.0,0.0,0.0,0.0,0.2545454545454545
caudalmiddlefrontal-rh,0.08292682926829269,0.1902439024390244,0.11707317073170732,0.11707317073170732,0.11707317073170732,0.1024390243902439,0.11707317073170732,0.15609756097560976
inferiorparietal-rh,0.0,0.11794871794871795,0.30256410256410254,0.12307692307692308,0.1282051282051282,0.1076923076923077,0.1282051282051282,0.09230769230769231
postcentral-lh,0.0,0.107981220657277,0.11267605633802817,0.24413145539906103,0.2347417840375587,0.09859154929577464,0.11737089201877934,0.08450704225352113
precentral-lh,0.0,0.10747663551401869,0.11214953271028037,0.2336448598130841,0.2383177570093458,0.09813084112149532,0.1261682242990654,0.08411214953271028
precentral-rh,0.006578947368421052,0.1513157894736842,0.14473684210526316,0.14473684210526316,0.14473684210526316,0.13815789473684212,0.14473684210526316,0.125
rostralmiddlefrontal-lh,0.0,0.1377245508982036,0.1437125748502994,0.1437125748502994,0.15568862275449102,0.12574850299401197,0.18562874251497005,0.10778443113772455
supramarginal-lh,0.08522727272727272,0.19318181818181818,0.10795454545454546,0.10795454545454546,0.10795454545454546,0.10795454545454546,0.10795454545454546,0.18181818181818182
