,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.4,0.1588235294117647,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.20588235294117646
caudalmiddlefrontal-rh,0.11328125,0.21875,0.05078125,0.21875,0.05859375,0.05859375,0.1484375,0.1328125
inferiorparietal-rh,0.0,0.12844036697247707,0.22935779816513763,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707
precentral-rh,0.10631229235880399,0.18604651162790697,0.04318936877076412,0.24916943521594684,0.059800664451827246,0.05647840531561462,0.16611295681063123,0.132890365448505
rostralmiddlefrontal-lh,0.0,0.0958904109589041,0.08904109589041095,0.1232876712328767,0.2191780821917808,0.2191780821917808,0.136986301369863,0.11643835616438356
superiorfrontal-lh,0.0,0.10071942446043165,0.09352517985611511,0.11510791366906475,0.22302158273381295,0.2302158273381295,0.12949640287769784,0.1079136690647482
superiortemporal-rh,0.043668122270742356,0.1703056768558952,0.056768558951965066,0.22270742358078602,0.08733624454148471,0.08296943231441048,0.24890829694323144,0.08733624454148471
supramarginal-lh,0.1572052401746725,0.13537117903930132,0.056768558951965066,0.17467248908296942,0.07423580786026202,0.06986899563318777,0.09170305676855896,0.24017467248908297
