,caudalanteriorcingulate-lh,frontalpole-rh,inferiorparietal-lh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1368421052631579,0.14736842105263157,0.0,0.14736842105263157,0.14736842105263157,0.14736842105263157,0.1368421052631579,0.1368421052631579
frontalpole-rh,0.13402061855670103,0.14432989690721648,0.0,0.15463917525773196,0.15463917525773196,0.14432989690721648,0.13402061855670103,0.13402061855670103
inferiorparietal-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.13131313131313133,0.1414141414141414,0.0,0.16161616161616163,0.16161616161616163,0.1414141414141414,0.13131313131313133,0.13131313131313133
lateralorbitofrontal-rh,0.13131313131313133,0.1414141414141414,0.0,0.16161616161616163,0.16161616161616163,0.1414141414141414,0.13131313131313133,0.13131313131313133
medialorbitofrontal-rh,0.13402061855670103,0.14432989690721648,0.0,0.15463917525773196,0.15463917525773196,0.14432989690721648,0.13402061855670103,0.13402061855670103
rostralanteriorcingulate-lh,0.1368421052631579,0.14736842105263157,0.0,0.14736842105263157,0.14736842105263157,0.14736842105263157,0.1368421052631579,0.1368421052631579
rostralanteriorcingulate-rh,0.1368421052631579,0.14736842105263157,0.0,0.14736842105263157,0.14736842105263157,0.14736842105263157,0.1368421052631579,0.1368421052631579
