,postcentral-rh,precentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
postcentral-rh,0.14,0.12,0.12,0.12,0.1,0.1,0.16,0.14
precentral-rh,0.14814814814814814,0.12962962962962962,0.12962962962962962,0.1111111111111111,0.09259259259259259,0.1111111111111111,0.12962962962962962,0.14814814814814814
superiorparietal-lh,0.14285714285714285,0.12244897959183673,0.12244897959183673,0.12244897959183673,0.10204081632653061,0.10204081632653061,0.14285714285714285,0.14285714285714285
superiorparietal-rh,0.14285714285714285,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.09523809523809523,0.14285714285714285,0.14285714285714285
superiortemporal-lh,0.14705882352941177,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.08823529411764706,0.14705882352941177,0.14705882352941177
superiortemporal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.13043478260869565
supramarginal-lh,0.13953488372093023,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.09302325581395349,0.16279069767441862,0.13953488372093023
supramarginal-rh,0.14,0.12,0.12,0.12,0.1,0.1,0.16,0.14
