,postcentral-rh,precentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
postcentral-rh,0.20618556701030927,0.07216494845360824,0.15463917525773196,0.13402061855670103,0.09278350515463918,0.10309278350515463,0.1134020618556701,0.12371134020618557
precentral-rh,0.0763888888888889,0.16666666666666666,0.09722222222222222,0.11805555555555555,0.13194444444444445,0.11805555555555555,0.16666666666666666,0.125
superiorparietal-lh,0.12025316455696203,0.08227848101265822,0.23417721518987342,0.1518987341772152,0.0949367088607595,0.11392405063291139,0.10126582278481013,0.10126582278481013
superiorparietal-rh,0.09210526315789473,0.10526315789473684,0.1513157894736842,0.19078947368421054,0.09210526315789473,0.1118421052631579,0.125,0.13157894736842105
superiortemporal-lh,0.09166666666666666,0.11666666666666667,0.11666666666666667,0.10833333333333334,0.2,0.11666666666666667,0.14166666666666666,0.10833333333333334
superiortemporal-rh,0.09210526315789473,0.10526315789473684,0.15789473684210525,0.1513157894736842,0.1118421052631579,0.1513157894736842,0.11842105263157894,0.1118421052631579
supramarginal-lh,0.06569343065693431,0.15328467153284672,0.10948905109489052,0.13138686131386862,0.12408759124087591,0.10948905109489052,0.1897810218978102,0.11678832116788321
supramarginal-rh,0.112,0.112,0.12,0.152,0.096,0.12,0.144,0.144
