,Fp1,C4,T8,Fp2,AF7,AFz,FT8,AF8
Fp1,0.2926829268292683,0.2682926829268293,0.0,0.14634146341463414,0.0,0.2926829268292683,0.0,0.0
C4,0.2926829268292683,0.2682926829268293,0.0,0.14634146341463414,0.0,0.2926829268292683,0.0,0.0
T8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2727272727272727,0.22727272727272727,0.0,0.2727272727272727,0.0,0.22727272727272727,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.2653061224489796,0.24489795918367346,0.0,0.12244897959183673,0.0,0.3673469387755102,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
