,Fp1,C4,T8,Fp2,AF7,AFz,FT8,AF8
Fp1,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
C4,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.36363636363636365,0.0
T8,0.25,0.0,0.5,0.125,0.0,0.125,0.0,0.0
Fp2,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
FT8,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.45454545454545453,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
