,Fp1,Fz,FC1,AF7,F1,FC3,AF8,F2
Fp1,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.2459016393442623,0.2786885245901639,0.19672131147540983,0.2786885245901639
FC3,0.0,0.0,0.0,0.0,0.24285714285714285,0.2714285714285714,0.2,0.2857142857142857
AF8,0.0,0.0,0.0,0.0,0.23333333333333334,0.26666666666666666,0.23333333333333334,0.26666666666666666
F2,0.0,0.0,0.0,0.0,0.24285714285714285,0.2714285714285714,0.2,0.2857142857142857
