,Fp1,Fp2,AF7,AF3,F1,F5,AF8,F2
Fp1,0.3,0.0,0.0,0.3,0.0,0.3,0.1,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.32,0.0,0.32,0.0,0.0,0.36
AF3,0.3,0.0,0.0,0.3,0.0,0.3,0.1,0.0
F1,0.0,0.0,0.15,0.0,0.5,0.0,0.0,0.35
F5,0.3,0.0,0.0,0.3,0.0,0.3,0.1,0.0
AF8,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0
F2,0.0,0.0,0.1891891891891892,0.0,0.43243243243243246,0.0,0.0,0.3783783783783784
