,Fp1,Fp2,AF7,AF3,F1,F5,AF8,F2
Fp1,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.0
Fp2,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.0
AF7,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.4166666666666667
AF3,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.16,0.16,0.0,0.16,0.0,0.52,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.4444444444444444
