,Fp1,Fz,FC1,AF7,F1,FC3,AF8,F2
Fp1,0.4666666666666667,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0
Fz,0.0,0.26666666666666666,0.2,0.0,0.13333333333333333,0.0,0.06666666666666667,0.3333333333333333
FC1,0.0,0.2857142857142857,0.21428571428571427,0.0,0.14285714285714285,0.0,0.07142857142857142,0.2857142857142857
AF7,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2
F1,0.0,0.25,0.25,0.0,0.16666666666666666,0.0,0.08333333333333333,0.25
FC3,0.30434782608695654,0.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.0
AF8,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222
F2,0.0,0.2,0.15,0.0,0.1,0.0,0.05,0.5
