,Fp1,Fz,FC1,AF7,F1,FC3,AF8,F2
Fp1,0.5483870967741935,0.0,0.16129032258064516,0.0,0.0,0.0,0.2903225806451613,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.35714285714285715,0.0,0.2857142857142857,0.0,0.0,0.0,0.35714285714285715,0.0
AF7,0.0,0.0,0.0,0.28125,0.3125,0.09375,0.0,0.3125
F1,0.0,0.0,0.0,0.2777777777777778,0.3055555555555556,0.08333333333333333,0.0,0.3333333333333333
FC3,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.2,0.0,0.26666666666666666
AF8,0.42857142857142855,0.0,0.19047619047619047,0.0,0.0,0.0,0.38095238095238093,0.0
F2,0.0,0.0,0.0,0.2777777777777778,0.3055555555555556,0.08333333333333333,0.0,0.3333333333333333
