,Fp1,Fz,FC1,AF7,F1,FC3,AF8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.32653061224489793,0.0,0.30612244897959184,0.0,0.3673469387755102,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3333333333333333,0.0,0.3137254901960784,0.0,0.35294117647058826,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.3125,0.0,0.4375,0.25
FC3,0.0,0.3050847457627119,0.0,0.288135593220339,0.0,0.4067796610169492,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.5652173913043478,0.17391304347826086
F2,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.38461538461538464,0.3076923076923077
