,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.38095238095238093,0.0,0.047619047619047616,0.2222222222222222,0.047619047619047616,0.015873015873015872,0.2857142857142857,0.0
parsopercularis-lh,0.011235955056179775,0.7303370786516854,0.10112359550561797,0.0,0.056179775280898875,0.056179775280898875,0.0449438202247191,0.0
parstriangularis-rh,0.025,0.075,0.35,0.09166666666666666,0.25833333333333336,0.041666666666666664,0.025,0.13333333333333333
precentral-rh,0.1411764705882353,0.0,0.10588235294117647,0.38823529411764707,0.12941176470588237,0.0,0.15294117647058825,0.08235294117647059
rostralmiddlefrontal-lh,0.023622047244094488,0.03937007874015748,0.2440944881889764,0.09448818897637795,0.4330708661417323,0.015748031496062992,0.0,0.14960629921259844
superiorparietal-rh,0.028985507246376812,0.07246376811594203,0.08695652173913043,0.028985507246376812,0.028985507246376812,0.4782608695652174,0.043478260869565216,0.2318840579710145
superiortemporal-lh,0.21621621621621623,0.06756756756756757,0.02702702702702703,0.1891891891891892,0.0,0.02702702702702703,0.47297297297297297,0.0
superiortemporal-rh,0.0,0.0,0.18,0.07,0.21,0.15,0.0,0.39
