,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.6020036429872495,0.08652094717668488,0.0,0.12021857923497267,0.04735883424408015,0.0,0.11930783242258652,0.02459016393442623
frontalpole-rh,0.09006499535747446,0.4103992571959146,0.0,0.15134633240482823,0.09563602599814298,0.031569173630454965,0.17363045496750232,0.04735376044568245
isthmuscingulate-rh,0.0,0.0,0.8121951219512196,0.03902439024390244,0.0,0.14146341463414633,0.007317073170731708,0.0
medialorbitofrontal-lh,0.08163265306122448,0.10451453308596166,0.01855287569573284,0.3630179344465059,0.12554112554112554,0.0,0.21459492888064316,0.09214594928880643
medialorbitofrontal-rh,0.044722719141323794,0.09212880143112702,0.0,0.1815742397137746,0.4669051878354204,0.0,0.1037567084078712,0.11091234347048301
parahippocampal-rh,0.0,0.05034965034965035,0.16503496503496504,0.0,0.0,0.7174825174825175,0.0,0.06713286713286713
rostralanteriorcingulate-lh,0.09028256374913853,0.13439007580978635,0.0027567195037904893,0.23914541695382494,0.08132322536181943,0.0,0.3673328738800827,0.08476912474155755
rostralanteriorcingulate-rh,0.027306967984934087,0.04990583804143126,0.0,0.14030131826741996,0.11864406779661017,0.04519774011299435,0.11770244821092278,0.5009416195856874
