,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3419516263552961,0.03252710592160134,0.0,0.1134278565471226,0.1134278565471226,0.1134278565471226,0.1451209341117598,0.14011676396997497
frontalpole-lh,0.05007153075822604,0.3290414878397711,0.08297567954220315,0.0,0.0,0.0,0.2918454935622318,0.24606580829756797
frontalpole-rh,0.0,0.14659685863874344,0.6544502617801047,0.0,0.0,0.0,0.07068062827225131,0.12827225130890052
insula-lh,0.15869311551925322,0.0,0.0,0.19953325554259044,0.18436406067677946,0.18203033838973162,0.147024504084014,0.12835472578763127
isthmuscingulate-rh,0.15813953488372093,0.0,0.0,0.18604651162790697,0.1941860465116279,0.19186046511627908,0.14186046511627906,0.12790697674418605
parahippocampal-rh,0.1565017261219793,0.0,0.0,0.18181818181818182,0.19217491369390102,0.2048331415420023,0.1380897583429229,0.12658227848101267
rostralanteriorcingulate-lh,0.11428571428571428,0.1401360544217687,0.019727891156462583,0.08571428571428572,0.08163265306122448,0.08027210884353742,0.28503401360544217,0.19319727891156463
rostralanteriorcingulate-rh,0.11606510969568294,0.12455767869780608,0.03750884642604388,0.07784854918612881,0.07784854918612881,0.07784854918612881,0.20382165605095542,0.28450106157112526
