,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.434654919236417,0.08443465491923642,0.0513950073421439,0.0,0.03450807635829662,0.04698972099853157,0.144640234948605,0.20337738619676946
frontalpole-lh,0.12639821029082773,0.3042505592841163,0.1342281879194631,0.0,0.052572706935123045,0.0,0.13087248322147652,0.2516778523489933
frontalpole-rh,0.04059040590405904,0.07380073800738007,0.3044280442804428,0.0,0.0897908979089791,0.17712177121771217,0.15867158671586715,0.15559655596555966
isthmuscingulate-rh,0.0,0.0,0.0,0.8057553956834532,0.1856115107913669,0.0,0.008633093525179856,0.0
medialorbitofrontal-lh,0.030012771392081736,0.030012771392081736,0.09323116219667944,0.08237547892720307,0.4118773946360153,0.1360153256704981,0.14942528735632185,0.06704980842911877
medialorbitofrontal-rh,0.0421644413211525,0.0,0.20660576247364723,0.0,0.14968376669009137,0.30639494026704145,0.17427969079409697,0.12087139845397049
rostralanteriorcingulate-lh,0.09855521155830753,0.05985552115583075,0.13622291021671826,0.0041279669762641896,0.1238390092879257,0.12899896800825594,0.2930856553147575,0.15531475748194015
rostralanteriorcingulate-rh,0.14661654135338345,0.11976369495166488,0.13802363050483352,0.0,0.057465091299677765,0.09344790547798067,0.16058002148227712,0.2841031149301826
