,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.570957095709571,0.011001100110011002,0.0374037403740374,0.0539053905390539,0.061606160616061605,0.0539053905390539,0.0539053905390539,0.1573157315731573
frontalpole-lh,0.010376134889753566,0.301556420233463,0.2619974059662776,0.17574578469520102,0.16926070038910507,0.0,0.0,0.08106355382619974
frontalpole-rh,0.023892773892773892,0.23251748251748253,0.270979020979021,0.1794871794871795,0.15268065268065267,0.02097902097902098,0.02097902097902098,0.09848484848484848
lateralorbitofrontal-lh,0.028755868544600938,0.15786384976525822,0.1784037558685446,0.23943661971830985,0.10856807511737089,0.0886150234741784,0.0886150234741784,0.10974178403755869
medialorbitofrontal-lh,0.04854368932038835,0.15950069348127602,0.1608876560332871,0.1144244105409154,0.32662968099861306,0.0,0.0,0.1900138696255201
paracentral-lh,0.06824512534818941,0.0,0.04456824512534819,0.20334261838440112,0.0,0.2883008356545961,0.2841225626740947,0.11142061281337047
paracentral-rh,0.06815020862308763,0.0,0.04450625869262865,0.20445062586926285,0.0,0.2851182197496523,0.2865090403337969,0.11126564673157163
rostralanteriorcingulate-rh,0.10642857142857143,0.07571428571428572,0.10357142857142858,0.12642857142857142,0.18142857142857144,0.06,0.06,0.2864285714285714
