,frontalpole-lh,frontalpole-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,temporalpole-rh
frontalpole-lh,0.3140794223826715,0.1263537906137184,0.0,0.16726835138387486,0.18411552346570398,0.12394705174488568,0.0,0.0842358604091456
frontalpole-rh,0.08115358819584172,0.1784037558685446,0.052313883299798795,0.16498993963782696,0.15425888665325285,0.17639168343393696,0.03755868544600939,0.15492957746478872
posteriorcingulate-rh,0.0,0.1040268456375839,0.28859060402684567,0.06487695749440715,0.05145413870246085,0.1029082774049217,0.25615212527964204,0.1319910514541387
rostralanteriorcingulate-lh,0.11000709723207949,0.16323633782824698,0.032647267565649396,0.1873669268985096,0.1873669268985096,0.16181689141234917,0.0191625266146203,0.1383960255500355
rostralanteriorcingulate-rh,0.1262135922330097,0.15982076176250934,0.0268857356235997,0.18521284540702015,0.19566840926064227,0.15832710978342046,0.014189693801344288,0.13368185212845407
rostralmiddlefrontal-lh,0.08067796610169492,0.1783050847457627,0.05152542372881356,0.16542372881355932,0.15457627118644068,0.1783050847457627,0.03525423728813559,0.15593220338983052
rostralmiddlefrontal-rh,0.0,0.08618504435994931,0.3105196451204056,0.046894803548795945,0.034220532319391636,0.08111533586818757,0.3282636248415716,0.11280101394169835
temporalpole-rh,0.06099290780141844,0.1723404255319149,0.07234042553191489,0.14964539007092198,0.13829787234042554,0.17304964539007092,0.05177304964539007,0.18156028368794327
