,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.18790100824931255,0.1769019248395967,0.0,0.15673693858845097,0.18331805682859761,0.17048579285059579,0.013748854262144821,0.11090742438130156
caudalanteriorcingulate-rh,0.1570175438596491,0.18070175438596492,0.0,0.1736842105263158,0.15263157894736842,0.1824561403508772,0.02368421052631579,0.12982456140350876
frontalpole-rh,0.0,0.0,0.7174603174603175,0.0,0.0,0.0,0.273015873015873,0.009523809523809525
paracentral-rh,0.1431175934366454,0.16773017319963537,0.0,0.18687329079307202,0.13855970829535097,0.17137648131267091,0.03828623518687329,0.15405651777575205
posteriorcingulate-lh,0.19273743016759776,0.1750465549348231,0.0,0.15456238361266295,0.18808193668528864,0.1685288640595903,0.01303538175046555,0.10800744878957169
posteriorcingulate-rh,0.15288888888888888,0.1768888888888889,0.0,0.17866666666666667,0.14844444444444443,0.18044444444444444,0.027555555555555555,0.1351111111111111
rostralmiddlefrontal-lh,0.023206751054852322,0.04219409282700422,0.21518987341772153,0.06751054852320675,0.02109704641350211,0.046413502109704644,0.43670886075949367,0.14767932489451477
rostralmiddlefrontal-rh,0.11542610571736785,0.14455231930960086,0.007551240560949299,0.16720604099244876,0.11003236245954692,0.1488673139158576,0.08845738942826321,0.21790722761596548
