,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.1865079365079365,0.18253968253968253,0.0,0.15476190476190477,0.1865079365079365,0.18253968253968253,0.007936507936507936,0.0992063492063492
caudalanteriorcingulate-rh,0.1590909090909091,0.18181818181818182,0.0,0.17045454545454544,0.1590909090909091,0.1893939393939394,0.022727272727272728,0.11742424242424243
frontalpole-rh,0.0,0.0,0.72,0.0,0.0,0.0,0.28,0.0
paracentral-rh,0.13671875,0.16015625,0.0,0.19140625,0.13671875,0.16796875,0.0546875,0.15234375
posteriorcingulate-lh,0.1865079365079365,0.18253968253968253,0.0,0.15476190476190477,0.1865079365079365,0.18253968253968253,0.007936507936507936,0.0992063492063492
posteriorcingulate-rh,0.15555555555555556,0.17777777777777778,0.0,0.17407407407407408,0.15555555555555556,0.18518518518518517,0.02962962962962963,0.12222222222222222
rostralmiddlefrontal-lh,0.0,0.024390243902439025,0.2032520325203252,0.08130081300813008,0.0,0.032520325203252036,0.44715447154471544,0.21138211382113822
rostralmiddlefrontal-rh,0.09813084112149532,0.1261682242990654,0.0,0.16355140186915887,0.09813084112149532,0.13551401869158877,0.14018691588785046,0.2383177570093458
