,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.13647642679900746,0.141439205955335,0.141439205955335,0.03722084367245657,0.11910669975186104,0.141439205955335,0.141439205955335,0.141439205955335
frontalpole-rh,0.10142348754448399,0.14590747330960854,0.1387900355871886,0.05338078291814947,0.10854092526690391,0.1512455516014235,0.1512455516014235,0.1494661921708185
medialorbitofrontal-rh,0.09047619047619047,0.11746031746031746,0.1746031746031746,0.03333333333333333,0.14444444444444443,0.1365079365079365,0.15396825396825398,0.1492063492063492
parahippocampal-rh,0.07169811320754717,0.12830188679245283,0.09433962264150944,0.3018867924528302,0.03018867924528302,0.1320754716981132,0.12452830188679245,0.1169811320754717
parsorbitalis-lh,0.07321131447587355,0.09317803660565724,0.13810316139767054,0.0066555740432612314,0.3194675540765391,0.11148086522462562,0.13311148086522462,0.12479201331114809
rostralanteriorcingulate-lh,0.08131241084165478,0.11982881597717546,0.1312410841654779,0.0442225392296719,0.10413694721825963,0.17261055634807418,0.1783166904422254,0.16833095577746077
rostralanteriorcingulate-rh,0.075,0.10789473684210527,0.13289473684210526,0.038157894736842106,0.11447368421052631,0.15921052631578947,0.2026315789473684,0.16973684210526316
temporalpole-rh,0.07938718662952646,0.11142061281337047,0.13649025069637882,0.037604456824512536,0.11281337047353761,0.15598885793871867,0.17409470752089137,0.19220055710306408
