,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3384262796027502,0.2612681436210848,0.20244461420932008,0.01833460656990069,0.04889228418640183,0.04354469060351413,0.04354469060351413,0.04354469060351413
frontalpole-rh,0.23959044368600682,0.2771331058020478,0.2075085324232082,0.0348122866894198,0.060068259385665526,0.05802047781569966,0.06552901023890785,0.05733788395904437
medialorbitofrontal-rh,0.18432883750802825,0.2023121387283237,0.302504816955684,0.03018625561978163,0.08092485549132948,0.05523442517662171,0.08413615928066795,0.06037251123956326
parahippocampal-rh,0.04365620736698499,0.0791268758526603,0.06957708049113233,0.6111869031377899,0.010914051841746248,0.07094133697135062,0.045020463847203276,0.06957708049113233
parsorbitalis-lh,0.06984866123399301,0.09662398137369034,0.1350407450523865,0.004656577415599534,0.4051222351571595,0.0779976717112922,0.12339930151338765,0.08731082654249127
rostralanteriorcingulate-lh,0.0551257253384913,0.08123791102514506,0.08897485493230174,0.0425531914893617,0.07059961315280464,0.42649903288201163,0.12088974854932302,0.11411992263056092
rostralanteriorcingulate-rh,0.06433408577878104,0.10496613995485328,0.154627539503386,0.0327313769751693,0.12866817155756208,0.136568848758465,0.2325056433408578,0.1455981941309255
temporalpole-rh,0.06867469879518072,0.0963855421686747,0.1180722891566265,0.05421686746987952,0.09759036144578313,0.13493975903614458,0.15060240963855423,0.27951807228915665
