,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh
parsopercularis-lh,0.5102040816326531,0.17346938775510204,0.04081632653061224,0.0,0.1836734693877551,0.0,0.09183673469387756,0.0
parstriangularis-rh,0.12162162162162163,0.4797297297297297,0.0,0.0945945945945946,0.0,0.0,0.22297297297297297,0.08108108108108109
postcentral-lh,0.02666666666666667,0.0,0.6666666666666666,0.0,0.16,0.05333333333333334,0.09333333333333334,0.0
postcentral-rh,0.0,0.28,0.0,0.44,0.0,0.0,0.0,0.28
rostralmiddlefrontal-lh,0.21951219512195122,0.0,0.13414634146341464,0.0,0.5,0.0,0.08536585365853659,0.06097560975609756
rostralmiddlefrontal-rh,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0
superiorparietal-lh,0.07563025210084033,0.2689075630252101,0.058823529411764705,0.0,0.058823529411764705,0.0,0.5378151260504201,0.0
superiorparietal-rh,0.0,0.13333333333333333,0.0,0.2,0.09333333333333334,0.0,0.0,0.5733333333333334
