,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.21311475409836064,0.08196721311475409,0.11475409836065574,0.08196721311475409,0.09836065573770492,0.22950819672131148,0.18032786885245902
isthmuscingulate-rh,0.0,0.1044776119402985,0.14925373134328357,0.16417910447761194,0.14925373134328357,0.16417910447761194,0.1044776119402985,0.16417910447761194
paracentral-lh,0.0,0.12162162162162163,0.13513513513513514,0.16216216216216217,0.13513513513513514,0.14864864864864866,0.12162162162162163,0.17567567567567569
paracentral-rh,0.0,0.1044776119402985,0.14925373134328357,0.16417910447761194,0.14925373134328357,0.16417910447761194,0.1044776119402985,0.16417910447761194
posteriorcingulate-rh,0.0,0.11267605633802817,0.14084507042253522,0.16901408450704225,0.14084507042253522,0.15492957746478872,0.11267605633802817,0.16901408450704225
rostralanteriorcingulate-lh,0.0,0.20634920634920634,0.07936507936507936,0.1111111111111111,0.07936507936507936,0.09523809523809523,0.25396825396825395,0.1746031746031746
rostralanteriorcingulate-rh,0.0,0.15294117647058825,0.11764705882352941,0.1411764705882353,0.11764705882352941,0.12941176470588237,0.15294117647058825,0.18823529411764706
