,caudalmiddlefrontal-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.3944954128440367,0.09174311926605505,0.11009174311926606,0.11009174311926606,0.07339449541284404,0.06422018348623854,0.11009174311926606,0.045871559633027525
rostralmiddlefrontal-rh,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
superiorfrontal-rh,0.10679611650485436,0.0,0.22330097087378642,0.21359223300970873,0.0970873786407767,0.06796116504854369,0.24271844660194175,0.04854368932038835
superiorparietal-lh,0.10784313725490197,0.0,0.22549019607843138,0.21568627450980393,0.09803921568627451,0.06862745098039216,0.23529411764705882,0.049019607843137254
superiorparietal-rh,0.13432835820895522,0.0,0.1791044776119403,0.1791044776119403,0.14925373134328357,0.1044776119402985,0.1791044776119403,0.07462686567164178
superiortemporal-rh,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1346153846153846,0.15384615384615385,0.09615384615384616
supramarginal-lh,0.10185185185185185,0.0,0.21296296296296297,0.2037037037037037,0.09259259259259259,0.06481481481481481,0.2777777777777778,0.046296296296296294
supramarginal-rh,0.14634146341463414,0.0,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.12195121951219512
