,cuneus-rh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-lh,parsorbitalis-rh,pericalcarine-rh,temporalpole-rh
cuneus-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.39166666666666666,0.075,0.15,0.041666666666666664,0.075,0.06666666666666667,0.2
fusiform-rh,0.0,0.08247422680412371,0.5257731958762887,0.0,0.28865979381443296,0.030927835051546393,0.041237113402061855,0.030927835051546393
isthmuscingulate-rh,0.0,0.1941747572815534,0.0,0.5048543689320388,0.0,0.0,0.14563106796116504,0.1553398058252427
parahippocampal-lh,0.0,0.08139534883720931,0.27906976744186046,0.0,0.45348837209302323,0.13953488372093023,0.0,0.046511627906976744
parsorbitalis-rh,0.0,0.1323529411764706,0.014705882352941176,0.0,0.14705882352941177,0.5294117647058824,0.0,0.17647058823529413
pericalcarine-rh,0.0,0.10144927536231885,0.07246376811594203,0.18840579710144928,0.0,0.0,0.5942028985507246,0.043478260869565216
temporalpole-rh,0.0,0.2631578947368421,0.042105263157894736,0.14736842105263157,0.021052631578947368,0.10526315789473684,0.042105263157894736,0.37894736842105264
