,caudalanteriorcingulate-lh,frontalpole-rh,lateraloccipital-rh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.264172335600907,0.10052910052910052,0.07558578987150416,0.07558578987150416,0.07520786092214664,0.16250944822373395,0.1708238851095994,0.07558578987150416
frontalpole-rh,0.10721483272873841,0.49496170898831116,0.0,0.0,0.0,0.1946795646916566,0.20314389359129384,0.0
lateraloccipital-rh,0.1342281879194631,0.0,0.22617449664429531,0.18053691275167785,0.13557046979865772,0.11610738255033556,0.03154362416107383,0.17583892617449665
paracentral-lh,0.13764624913971094,0.0,0.18788713007570543,0.21059876118375775,0.14521679284239505,0.11906400550584996,0.03234686854783207,0.1672401927047488
paracentral-rh,0.1594896331738437,0.0,0.16267942583732056,0.1682615629984051,0.1674641148325359,0.1379585326953748,0.037480063795853266,0.16666666666666666
rostralanteriorcingulate-lh,0.132640586797066,0.1476161369193154,0.05287286063569682,0.05287286063569682,0.05287286063569682,0.2943154034229829,0.2139364303178484,0.05287286063569682
rostralanteriorcingulate-rh,0.16587850127319026,0.18333939614405237,0.01709712622771917,0.01709712622771917,0.01709712622771917,0.252455438341215,0.32993815933066567,0.01709712622771917
superiorparietal-rh,0.14336917562724014,0.0,0.18853046594982079,0.17132616487455196,0.14838709677419354,0.12401433691756272,0.03369175627240143,0.1906810035842294
