,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-lh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-rh,0.301819363222872,0.0539311241065627,0.0539311241065627,0.0539311241065627,0.0539311241065627,0.22709551656920077,0.2014294996751137,0.0539311241065627
lateraloccipital-rh,0.10446821900566394,0.14159848961611077,0.12083071113908118,0.12586532410320955,0.1422278162366268,0.10950283196979232,0.11327879169288861,0.1422278162366268
lateralorbitofrontal-lh,0.11223799864773495,0.12981744421906694,0.12914131169709264,0.12981744421906694,0.12981744421906694,0.11764705882352941,0.12170385395537525,0.12981744421906694
paracentral-lh,0.09690601284296556,0.11850554582603619,0.11208406304728546,0.1640396964389959,0.16228838295388207,0.10157618213660245,0.10507880910683012,0.13952130764740223
paracentral-rh,0.09036472509526401,0.12357103973870441,0.1045182362547632,0.1502449646162221,0.18508437670114317,0.09471965160587915,0.0979858464888405,0.15351115949918345
rostralanteriorcingulate-lh,0.21724137931034482,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.2956112852664577,0.21442006269592476,0.05454545454545454
rostralanteriorcingulate-rh,0.21287642782969884,0.06230529595015576,0.06230529595015576,0.06230529595015576,0.06230529595015576,0.23745240567670475,0.23814468674281758,0.06230529595015576
superiorparietal-rh,0.09567723342939481,0.13025936599423632,0.1106628242074928,0.13544668587896252,0.16080691642651296,0.10028818443804034,0.1037463976945245,0.16311239193083574
