,FT9,P8,FT10,F4,Fp2,AF7,F6,AF8
FT9,0.19791666666666666,0.08333333333333333,0.20833333333333334,0.14583333333333334,0.0,0.19791666666666666,0.16666666666666666,0.0
P8,0.18604651162790697,0.16279069767441862,0.18604651162790697,0.11627906976744186,0.0,0.18604651162790697,0.16279069767441862,0.0
FT10,0.1794871794871795,0.06837606837606838,0.23931623931623933,0.1452991452991453,0.0,0.19658119658119658,0.17094017094017094,0.0
F4,0.16666666666666666,0.07291666666666667,0.19791666666666666,0.17708333333333334,0.0,0.19791666666666666,0.1875,0.0
Fp2,0.0,0.0,0.0,0.037037037037037035,0.5925925925925926,0.037037037037037035,0.0,0.3333333333333333
AF7,0.1794871794871795,0.06837606837606838,0.21367521367521367,0.15384615384615385,0.0,0.20512820512820512,0.1794871794871795,0.0
F6,0.18095238095238095,0.0761904761904762,0.2,0.1619047619047619,0.0,0.2,0.18095238095238095,0.0
AF8,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444
