,Fp1,F7,T7,TP9,T8,Fp2,F1,FT7
Fp1,0.25,0.125,0.0625,0.0,0.3125,0.25,0.0,0.0
F7,0.2727272727272727,0.18181818181818182,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0
T7,0.0,0.0,0.35714285714285715,0.2857142857142857,0.0,0.0,0.35714285714285715,0.0
TP9,0.0,0.0,0.038461538461538464,0.5961538461538461,0.0,0.0,0.36538461538461536,0.0
T8,0.16,0.08,0.08,0.0,0.52,0.16,0.0,0.0
Fp2,0.25,0.125,0.0625,0.0,0.3125,0.25,0.0,0.0
F1,0.0,0.0,0.06976744186046512,0.4883720930232558,0.0,0.0,0.4418604651162791,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
