,Fp1,F7,T7,TP9,T8,Fp2,F1,FT7
Fp1,0.4117647058823529,0.0,0.0,0.0,0.1568627450980392,0.43137254901960786,0.0,0.0
F7,0.0,0.2,0.25,0.05,0.0,0.0,0.25,0.25
T7,0.0,0.13333333333333333,0.23333333333333334,0.03333333333333333,0.0,0.0,0.3,0.3
TP9,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,0.2222222222222222
T8,0.34782608695652173,0.0,0.0,0.0,0.30434782608695654,0.34782608695652173,0.0,0.0
Fp2,0.41818181818181815,0.0,0.0,0.0,0.14545454545454545,0.43636363636363634,0.0,0.0
F1,0.0,0.04395604395604396,0.08791208791208792,0.01098901098901099,0.0,0.0,0.43956043956043955,0.4175824175824176
FT7,0.0,0.04597701149425287,0.09195402298850575,0.011494252873563218,0.0,0.0,0.4367816091954023,0.41379310344827586
