,Fp1,F3,F7,TP10,Fp2,AF7,FT7,C6
Fp1,0.3333333333333333,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0
F3,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0
F7,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.5294117647058824,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0
AF7,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0
FT7,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
