,cuneus-rh,frontalpole-lh,isthmuscingulate-rh,paracentral-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
cuneus-rh,0.391812865497076,0.0,0.13450292397660818,0.0,0.24561403508771928,0.05263157894736842,0.17543859649122806,0.0
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.18493150684931506,0.0,0.3287671232876712,0.0,0.0547945205479452,0.18493150684931506,0.2465753424657534,0.0
paracentral-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.32786885245901637,0.0,0.01639344262295082,0.0,0.5655737704918032,0.0,0.09016393442622951,0.0
pericalcarine-lh,0.11607142857142858,0.0,0.2767857142857143,0.0,0.0,0.4642857142857143,0.14285714285714285,0.0
pericalcarine-rh,0.2147239263803681,0.0,0.19631901840490798,0.0,0.10429447852760736,0.0736196319018405,0.4110429447852761,0.0
temporalpole-lh,0.0,0.01818181818181818,0.0,0.0,0.0,0.01818181818181818,0.0,0.9636363636363636
