,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.3328998699609883,0.33355006501950585,0.0,0.0,0.0,0.0,0.33355006501950585,0.0
F3,0.3324692158133506,0.3337653920933247,0.0,0.0,0.0,0.0,0.3337653920933247,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.33246753246753247,0.33376623376623377,0.0,0.0,0.0,0.0,0.33376623376623377,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
