,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.4466477809254013,0.0,0.0,0.0,0.0,0.4475920679886686,0.10576015108593012,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.7975077881619937,0.0,0.20249221183800623,0.0
AFz,0.44696969696969696,0.0,0.0,0.0,0.0,0.4479166666666667,0.10511363636363637,0.0
PO8,0.14009661835748793,0.0,0.0,0.0,0.0748792270531401,0.1388888888888889,0.6461352657004831,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
