,F3,Pz,P4,CP2,AF7,AF3,PO8,P2
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.33488372093023255,0.3313953488372093,0.33372093023255817,0.0,0.0,0.0,0.0
P4,0.0,0.3333333333333333,0.33215962441314556,0.3345070422535211,0.0,0.0,0.0,0.0
CP2,0.0,0.33411488862837047,0.33177022274325907,0.33411488862837047,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
