,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.3347176079734219,0.33222591362126247,0.0,0.0,0.0,0.0,0.3330564784053156,0.0
F3,0.3329171868497711,0.3333333333333333,0.0,0.0,0.0,0.0,0.33374947981689557,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.3331945022907122,0.3331945022907122,0.0,0.0,0.0,0.0,0.3336109954185756,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
